3.306434819372984224e-01
2.251427653947769780e+00
7.966473801975072710e+00
4.270552833073581667e+01
1.411198199971567746e+01
1.441167020325599735e+00
2.873984997546874531e+00
5.992601118186848375e+00
5.691279974885111947e+00
2.272427058374264508e+00
7.332536213468012765e-01
4.046596943793628220e+00
0.000000000000000000e+00
4.270765431514970345e+00
1.176607196446745718e+00
1.635423486216436517e+00
8.944994759461366129e+00
6.773141549393548289e+00
3.303940840306552218e+00
3.888732407689560411e+00
8.560129402594702341e+00
4.540974736525035027e+00
1.086745971663466204e+00
1.455642410965676881e+01
4.609090296341002535e+00
4.530303030303026723e+00
4.218523666472581701e-01
2.733027588096571758e+00
4.061726990169425733e+00
1.250297270790606374e+00
2.542264631661422136e+00
3.395866667241729808e-01
4.013137261027508451e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.250473447170335817e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.846857751110907842e+01
1.071841387778671759e+02
1.169719905262829540e+00
7.640825997074748299e-01
7.597688222299244565e+00
1.596608896051348481e+00
7.162292118441372146e+00
5.982609953543557069e+00
5.723030888614612621e+00
1.589271443301217612e+00
