8.915949627362214969e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.828787980096395586e+03,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,8.382434560070953111e+00,nan,nan,nan,nan,nan,nan
2.715029633958790711e+00,nan,nan,1.177650155335904714e+01,5.099071339932590519e+01,9.650087217076674939e-02,nan,nan,1.603692595268941049e-02,6.737946743713231490e-02,nan,8.614049557411356091e+02,0.000000000000000000e+00,5.444107459690326056e-01,nan,4.690174140105335399e-02,0.000000000000000000e+00,1.632693757163991219e-02,nan,nan,9.061253296721463735e-02,3.266464475814195943e-03,4.166788868893275821e-01,nan,0.000000000000000000e+00,1.568257730430815816e-02,nan,9.309478526030472434e-01,2.623666245633892835e+00,3.191260145439090423e-01,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.864050738148589986e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.349375794756594082e-01,0.000000000000000000e+00,2.552566937510399203e+00,6.687644050690956243e-01,1.021158270225454162e-01,7.821706046232035359e-01,nan,nan,nan
1.482141693958272111e+00,nan,nan,3.604850389386559328e+00,1.335393537684447240e+00,2.439340178907184117e-02,nan,2.361407634032406874e-02,nan,nan,nan,4.702431915723228713e+02,0.000000000000000000e+00,nan,3.377615387578885436e-02,3.626361735315146717e-01,0.000000000000000000e+00,nan,nan,nan,1.314787945878064662e-02,nan,nan,nan,0.000000000000000000e+00,4.858889663187530850e-02,nan,nan,nan,4.630518796889309535e-02,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.473579918515134812e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.884448246829442800e-03,0.000000000000000000e+00,1.393452888095056963e+00,9.703772200422913774e-02,5.865608459681553866e-01,4.631566512179090545e+00,nan,nan,7.186647898968601816e-03
1.076298292258440092e+00,nan,nan,6.362328768889927488e+00,1.513815611091068547e+02,nan,nan,2.702467541426119627e-02,nan,nan,nan,3.414801338485919473e+02,0.000000000000000000e+00,2.789441704369248765e-01,nan,nan,0.000000000000000000e+00,nan,1.129264491982087497e-02,1.971055309775758199e-02,1.256512884764639411e-02,1.673665022621549127e-03,nan,nan,8.543656772030001900e-02,2.794529446421615843e-03,nan,nan,1.344309255117710267e+00,4.425281316030464651e-02,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.065259689506563578e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281103054385806073e-02,nan,0.000000000000000000e+00,1.011894456456418290e+00,9.273674008708243655e-02,nan,8.744085890803466654e+00,nan,nan,nan
2.146214699084160737e-01,nan,nan,1.634470604090613577e+01,1.383472943193632148e+02,nan,nan,nan,3.108914164590608764e-01,2.031832371342980059e-01,nan,6.809354692677462140e+01,0.000000000000000000e+00,4.505959901665627321e+00,nan,nan,0.000000000000000000e+00,3.165135739268384318e-01,nan,nan,3.082799971167369743e-02,2.703575940999376065e-02,2.282706690310335418e+01,nan,3.911868950201358719e-01,2.145328898292733211e-01,nan,nan,2.171546940561747974e+01,1.085723614845507806e-01,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.618680307383717487e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.197615579086750148e-01,1.665460699027083991e-01,0.000000000000000000e+00,2.017788908511121970e-01,2.275255774397921260e-01,nan,3.626146245424101267e+01,nan,nan,nan
7.836471995683304270e-02,nan,nan,6.719801834333247292e+00,2.492621065366981270e+01,nan,nan,2.311294773388941348e-01,3.566564352890184142e-01,nan,nan,2.486299128442840711e+01,0.000000000000000000e+00,1.062989556373657996e-01,1.431011061297870340e-02,nan,0.000000000000000000e+00,3.631062069293207739e-01,1.828816803255422230e-01,3.192076875043465267e-01,nan,6.377937338241947661e-04,nan,nan,8.386753485685263104e-03,6.432886396927796693e-03,nan,nan,5.122841235535701143e-01,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.532647882609275120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.891498639202176785e-02,nan,0.000000000000000000e+00,7.367551010388327659e-02,nan,nan,4.148505479455943501e+00,nan,nan,3.044802754895365067e-03
4.920127062047122735e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.561022311179604003e+04,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,3.676143461521672040e-01,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,4.625715133952120084e+01,nan,nan,nan,nan,nan,nan
6.340427770543928254e-01,nan,nan,4.312914124669429583e+00,1.110506630282355673e+03,3.117941741808976167e-02,3.364574956632372937e-01,8.213082411605519828e-02,nan,nan,nan,2.011645042378995356e+02,0.000000000000000000e+00,1.714843119563415992e-03,nan,nan,0.000000000000000000e+00,nan,5.041920527055913231e-02,8.800333577192280543e-02,9.164996374990584671e-02,1.028905871738049519e-05,2.180187163171211640e-01,nan,0.000000000000000000e+00,6.139261746966139660e-02,nan,1.420275122852322214e-01,8.264304190667065564e-03,3.227797160816996969e-01,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.081388422661864759e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.074115529532139179e-01,3.985775790521726286e-02,0.000000000000000000e+00,5.961027494629862478e-01,6.764211469950485167e-01,5.180058352192326021e-01,1.042482079569979021e+02,nan,nan,nan
6.953659376745231491e-01,nan,nan,5.323867058833478438e+00,2.573490458462099895e+01,nan,nan,1.896936734537070790e-01,1.081784647928081371e-02,1.246270917311002591e-01,nan,2.206206728922604441e+02,0.000000000000000000e+00,2.742133841521280854e-02,nan,nan,0.000000000000000000e+00,1.101347631384322519e-02,7.367233088186112000e-04,1.285901044434436266e-03,2.835913106861069621e-02,1.645280304912768424e-04,1.075071246676367609e-01,nan,9.163089616189099007e-02,0.000000000000000000e+00,nan,nan,1.321510285070496837e-01,9.987731473226328649e-02,nan,8.860843046721661453e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250781275195292294e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,6.537564377854763187e-01,2.093041304146971704e-01,8.430413576251173657e-02,2.422304898406133500e+00,nan,nan,nan
2.303628752850487519e-03,2.306971435730451395e-02,2.466072041673202445e-02,7.480581023237881766e+00,5.401255226223704398e+01,2.997224216479347017e-02,2.588387074925649345e-02,1.193123076447848152e-01,1.637410987485289904e-01,3.408758006351672587e-02,3.269324889776126578e-03,7.308786611657663856e-01,0.000000000000000000e+00,1.041450784191359225e-01,4.447573905509592460e-03,9.529417083092040289e-03,0.000000000000000000e+00,1.821221727482735531e-01,3.334799724526480574e-02,1.570277883154735654e-01,1.640499178581239226e-01,7.334890844508600797e-04,8.645657533406550521e-02,1.391920565974298467e-02,1.757713491049661680e-02,7.327845312832748093e-02,1.954716172996948109e-01,1.901693040373366506e+00,2.458869275145332545e-01,2.177482526777985822e-04,4.783113244469648362e-01,0.000000000000000000e+00,3.592447058456024983e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041695961630883247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.571434139391007637e-02,4.009629710446879769e-02,2.664723670382145373e-02,2.165783576457906267e-03,1.354826995843650961e+00,1.336074245721572407e-01,2.016284370953431448e+01,4.454916759342511523e-02,2.497042237622929244e-03,8.659417841573287603e-04
