1.697608488361486323e+01
9.168705138130191223e-02
5.149983286740204141e-02
1.000016590458340282e+01
1.001962823100492415e+02
5.010488881891827367e-02
5.370066030150936337e-02
2.061991927238320532e-01
1.742278751937028913e-01
4.210805673431356616e-02
9.682832003630901727e-03
5.386049369378622032e+03
0.000000000000000000e+00
6.608570650542797686e-01
3.394111116363762032e-02
7.049311633291310830e-02
0.000000000000000000e+00
2.802996551593839314e-01
6.513909220006214307e-02
1.132408203475459979e-01
1.690074772706296469e-01
4.038832548826592692e-03
7.775621756291067888e-01
9.433180467277206549e-02
1.102626208307970757e-01
9.979287163056142773e-02
6.913582836477673299e-02
1.521406213298918120e+00
2.916656817240349309e+00
1.436271162044023830e-01
8.589224066018742443e-01
1.638406627337992694e+00
5.114073863758619547e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.342929955621325167e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.716038191660773815e-02
8.336123146236661119e-02
5.372114814264492000e-02
1.596026520679334837e+01
1.166311027039141024e+00
3.956498015380113809e-01
2.098851746960260911e+01
9.607587165708497690e-02
1.126906995797185597e-02
1.643181297776562244e-02
